session_id,mean_rt,rt_std,max_rt,min_rt,lapse_count,lapse_ratio,fatigue_index,consistency_score,degradation_score,attention_label
33,408.5457908921093,46.50205730927571,556.3578095261208,305.1862878058778,0.0,0.0,0.06929097223282968,0.021051719791612696,168.47473558612313,Normal
34,377.65623031212795,37.218326457225324,448.7743095909793,287.5027252379683,0.0,0.0,-0.007754586295467756,0.026165457587977302,139.93334496445755,Normal
35,514.7412396347529,123.59195197412217,976.8211088422299,303.160099787827,1.0,0.022222222222222223,0.18263400971206453,0.008026200602489162,252.0286682525514,High
36,534.2234328935685,120.94092918487394,1013.3779409879045,360.57484091235267,2.0,0.044444444444444446,-0.021792974262554252,0.008200691979998823,221.7437278453455,Mild
37,447.23135040496646,71.52990925014645,850.529603405475,353.02141736740043,1.0,0.022222222222222223,0.06041318285490644,0.01378741556881213,190.94053096970063,Mild
38,424.793027198116,42.831673558011005,512.0925689269811,349.4839750915783,0.0,0.0,-0.05449471968583888,0.02281455209955661,148.48653397167558,Normal
39,460.2313169913648,121.00988890266747,850.8683991965484,312.5767621633803,1.0,0.022222222222222223,0.09875812952799336,0.008196056967134385,215.52950352268766,Mild
40,433.11614113985365,66.78369059428327,820.0577737438632,345.1412091275918,0.0,0.0,-0.04642310644509704,0.014752811350822757,159.00195075850016,Normal
41,548.799334624532,96.78327727222047,903.1741005917202,384.2372275544793,2.0,0.044444444444444446,0.09547943194118777,0.010226697528413611,244.26036171376774,High
42,467.85247317327656,69.60729498620192,829.6930907523765,375.54779803739046,0.0,0.0,0.02911107732865218,0.014162842524917858,186.97240482292773,Mild
43,492.59395664943975,127.42770345908873,912.6826445076524,339.35768356329027,2.0,0.044444444444444446,0.05393897523249613,0.007786481989990228,223.94149462746418,High
44,554.8951581988116,136.69112456557508,1004.9067441050827,391.29503338906824,3.0,0.06666666666666667,0.005314753423291408,0.007262632236863984,242.78237052896944,High
45,477.24139643256177,39.539081749761394,545.0838841800909,378.9636446631341,0.0,0.0,-0.005555995351347659,0.024667554291751707,175.80806011856745,Normal
46,633.7350793402146,145.5595259485043,1080.906384033934,421.7883098124307,5.0,0.1111111111111111,0.046641915054045725,0.006823166174482331,289.74776448923257,High
47,412.571795227408,70.43128219865565,832.7256086993463,321.8713157306006,0.0,0.0,0.06973212773193471,0.013999468709226392,175.95437442564366,Normal
48,482.68620899046323,70.84718628478534,907.2534934612659,421.89558169319497,1.0,0.022222222222222223,-0.0192432308153563,0.01391842954066754,187.24776799923166,Mild
49,381.51705807893035,133.94002170069606,846.623874910759,215.30456567772774,0.0,0.0,0.04927634681715286,0.007410699860550279,176.87124511623023,Normal
50,475.22044856063724,160.8873887876644,884.384959757547,204.7469662321001,1.0,0.022222222222222223,0.12427752808158515,0.006177133422737613,235.84895425390062,High
51,482.2182281342897,121.06655418475587,919.9643540011431,324.04459435006555,2.0,0.044444444444444446,0.007211709768663913,0.00819225222403209,209.37424923581202,Mild
52,525.1208818309339,111.10280596888208,859.1315464427331,337.49513881060795,1.0,0.022222222222222223,0.058843226908606064,0.008920383315628904,227.781099959213,High
53,514.9874923917001,90.97374933197649,971.137149479057,363.3789731994774,1.0,0.022222222222222223,0.01624402241757,0.010872667552026502,210.6823085980476,Mild
54,438.8622169689082,149.87751438267546,964.9139517447111,264.38842021338246,2.0,0.044444444444444446,0.1561297234072719,0.006627892857935531,231.18598810513,High
55,533.5432938923574,129.4119753863691,1028.8008996139924,352.2086974968054,2.0,0.044444444444444446,0.14013626139668303,0.007668007458957038,256.0092878771428,High
56,594.8853601899432,151.16736443252287,1036.7803018110642,405.9536342890233,5.0,0.1111111111111111,-0.004889309361375419,0.006571711376675911,267.24607752455796,High
57,551.7939333866583,172.3218489929136,1025.941196656489,272.85593966522447,3.0,0.06666666666666667,-0.003039126105493008,0.005769613039616752,248.93384704579353,High
58,496.1314358582552,108.13430885976396,813.2915763951696,307.7876974096471,0.0,0.0,0.02170116409319707,0.009163021330762133,205.0198125839697,Mild
59,466.96212847721563,67.03806080766108,726.1873078915582,369.5100021543369,0.0,0.0,-0.014573468894007664,0.014697655813955827,177.28156639013918,Normal
60,396.65050939910816,24.522947779835228,445.6350973531349,334.76020540530084,0.0,0.0,0.0030962048357076194,0.0391804273011938,145.5776562017882,Normal
61,437.31880958807255,54.62674429618541,532.3196036460824,308.68009370134183,0.0,0.0,0.06337273026465412,0.01797696436583607,179.39281548280255,Normal
62,478.3565141702648,121.60185286814253,972.3825118527416,320.32900576662837,2.0,0.044444444444444446,-0.02783053456519517,0.008156483581659189,201.14802515247817,Mild
63,494.2243907397332,129.15958555154666,888.6179823995117,333.22305659491104,2.0,0.044444444444444446,-0.07498469874766328,0.007682876338016407,199.1603822861495,Mild
64,479.40954010985433,46.815094109622656,567.8788418195636,331.62388553205363,0.0,0.0,0.010919392104789444,0.020913897977642017,181.68099098681256,Mild
65,460.06501818865274,35.428896044897506,523.8066541923836,358.84887285054333,0.0,0.0,-0.0015728924872289343,0.027450735777651083,169.56540187980707,Normal
66,412.4273621525256,62.58903979093349,785.5355256232092,346.45889913260453,0.0,0.0,-0.07566272265778282,0.015725980503680757,144.86429216956074,Normal
67,552.6763876124226,154.03733153177424,1120.0957926927254,365.0596867633518,4.0,0.08888888888888889,-0.006792059306976359,0.0064500594154966754,248.36543446367395,High
68,438.16278443049805,48.748032830477165,510.0481418412511,325.88383260442356,0.0,0.0,0.05493746331556541,0.020101297339889378,176.53147542140667,Normal
69,473.5692483533724,147.58120117021772,1063.8938019035281,258.18987893759214,2.0,0.044444444444444446,0.00571564415587881,0.0067303265293593845,212.67655493629942,Mild
70,457.52007642976514,96.05418505819556,795.1643952924804,297.10491721287815,0.0,0.0,-0.06702353723850717,0.010303522711569632,170.74086556726525,Normal
71,496.14579463118247,117.9359211159799,994.1456572362731,388.1200471792838,2.0,0.044444444444444446,0.015388561647580847,0.008407888807830008,215.1016096183139,Mild
72,484.3385377072507,32.676531789966376,562.8457147797069,386.59697435899653,0.0,0.0,0.012506701255931668,0.029694269179403477,180.18896139621563,Normal
73,385.8640212015393,48.00402097782169,505.63231481259635,293.159725122272,0.0,0.0,-0.01847720325630774,0.020406488693092785,143.35797201373262,Normal
74,377.2880526831179,80.06782479228309,752.3419306711928,264.32052275601603,0.0,0.0,-0.007471351971354771,0.012335350091879988,150.57350424289106,Normal
75,445.4422379597967,28.062393342171422,504.91963685771515,395.5742384539394,0.0,0.0,0.002862408531275479,0.03440872842874007,163.4928633277268,Normal
76,564.176101014715,146.26742498963824,1036.4931066217089,303.7560218559006,4.0,0.08888888888888889,0.12041675714586925,0.006790367931471336,275.8896208095114,High
77,469.60810022117397,77.5015730203093,876.1628806866172,379.0942305326123,1.0,0.022222222222222223,0.05789809487621464,0.012738598241098787,199.7622917521756,Mild
78,480.5203184423038,65.7947884454356,835.4798747273699,403.0148042834588,0.0,0.0,-0.037743257668324225,0.014971227894776493,177.0821570325004,Normal
79,343.83380869889334,34.509934369274696,428.3369540716812,266.24546037049885,0.0,0.0,0.00031556300442808587,0.028161133433838713,129.03242923781696,Normal
80,526.2093509700449,139.12472338619432,1012.6423010887258,351.2514250175528,3.0,0.06666666666666667,0.1663878445483077,0.007136499368808205,265.56535592905914,High
81,483.96872237507614,78.18374201745755,761.214822771922,333.10385849552944,0.0,0.0,0.0704811297410613,0.01262885504677881,203.0312142838533,Mild
82,532.2400708184333,95.53626274854142,853.8332428353889,399.8908103686951,1.0,0.022222222222222223,0.08639702351216322,0.010358801672329181,231.89193962046411,High
83,448.3098815855282,74.69041225543776,793.1322365267674,342.6312769011114,0.0,0.0,0.02013834259999297,0.013211712952827229,179.6087301387929,Normal
84,453.9786178640166,133.8586196452668,898.3346144649979,200.0,1.0,0.022222222222222223,0.09031661048041394,0.007415173035512362,214.86493770424977,Mild
85,430.44057237732,107.25750571782025,811.9313781290223,248.41137053572896,0.0,0.0,-0.06576570053996873,0.009237234807594408,164.31543665352328,Normal
86,535.9452204530662,146.54743347284128,1007.5082890589874,345.8630867924195,3.0,0.06666666666666667,0.08845783421665658,0.006777481495020839,255.24258570344813,High
87,418.2092924470819,76.78015647903189,838.7041450736094,330.80402425405305,0.0,0.0,-0.02479209046922478,0.012856749655287486,160.60987338239167,Normal
88,544.7530293508482,95.4859634323327,946.7945553155585,441.1299774702381,2.0,0.044444444444444446,0.09980123854845287,0.010364201842699303,243.3841877294595,High
89,504.3136390417212,131.68415754367066,879.8200302904845,282.06193167947725,2.0,0.044444444444444446,0.07967888801527892,0.00753669479847937,234.25547954246477,High
90,607.1828176095684,125.90776004089695,1055.5254779759366,513.4948722925105,3.0,0.06666666666666667,0.05220875423698629,0.007879738793575293,267.7660103543037,High
91,490.34432730031426,80.53553818807956,989.9509182341026,422.92351606174907,1.0,0.022222222222222223,-0.022142449507707856,0.01226459065853323,191.77035364503274,Mild
92,420.03415071474694,86.38532274455717,849.0905960826606,338.0033297589419,0.0,0.0,-0.01929489145872117,0.011443569338562469,164.74930514455647,Normal
93,514.5662706981722,102.60126900325484,935.2952413505568,362.7863208914472,2.0,0.044444444444444446,-0.023576781249525045,0.009652391419728488,209.92204463415786,Mild
94,353.71960659570544,25.37302060522174,426.1348891198659,301.6345086452429,0.0,0.0,-0.01588836756871878,0.03791753758392031,126.96744394605857,Normal
95,396.36226772643965,124.51463139177189,853.6988812980138,215.6668889587708,1.0,0.022222222222222223,-0.09417187755487451,0.007967198635820199,155.46552048566642,Normal
96,491.16734038546826,155.97987612992395,1123.5334114213879,275.4908871876729,2.0,0.044444444444444446,-0.054372429466579233,0.0063702432735540755,208.9179411629679,Mild
97,454.851075831312,68.5726314901693,757.7606458175546,393.4395154266224,0.0,0.0,0.046050015134277034,0.014373468109242084,185.55103744035694,Mild
98,583.0205935604224,156.53139818611396,961.2403188282219,368.13682578094665,6.0,0.13333333333333333,-0.017928749299124733,0.006347940864579641,266.27097409951807,High
99,413.03725591484886,28.334831696821656,470.45838273399437,338.3981108854694,0.0,0.0,0.06987205786681491,0.034089167796669075,165.62115906776546,Normal
100,561.6118095716225,149.1646187538347,1042.3496291456554,366.95808044648277,4.0,0.08888888888888889,-0.08448857208995753,0.0066593582982373695,234.7353513983128,High
101,599.7792770857793,202.68281559846358,1131.2129643743501,325.1770497717951,5.0,0.1111111111111111,0.14660038106263754,0.00490959434678761,312.13574931438836,High
102,479.83562662506245,74.4197389022187,926.8407982396076,394.01350487813977,1.0,0.022222222222222223,0.03157803981095947,0.013259128373495098,197.3074564509629,Mild
103,418.2392704386178,22.61394444418455,455.39892022775075,379.68556246436026,0.0,0.0,0.01156238134640699,0.04234785943380467,154.34970703384374,Normal
104,606.4853031654105,143.0335725079763,1046.6007088079955,442.67557203443323,6.0,0.13333333333333333,0.00416655986502389,0.00694282577726538,275.52822787455915,High
105,538.8923310907587,129.50389787060217,1042.8480964857167,308.3843816656911,2.0,0.044444444444444446,-0.06394546517063396,0.00766260637664267,217.08808620417818,Mild
106,416.6293805957939,101.80999287572155,834.390214097757,241.42436565163223,0.0,0.0,-0.0647839608798102,0.00972668095803505,158.3159892514962,Normal
107,414.7390066124453,116.28985742490964,873.4692150948238,330.5488892500322,1.0,0.022222222222222223,0.1687289900099129,0.008525886397638533,212.4213591170103,Mild
108,452.79552094501986,89.17665252788778,995.9872179041821,365.7972538673872,1.0,0.022222222222222223,-0.019618046622094217,0.011089344879937107,181.2934305827545,Mild
109,567.7088045569003,132.65076760748272,991.235094490208,358.4747840865024,3.0,0.06666666666666667,0.10819263773940395,0.007482186731144617,266.8326343779999,High
110,444.35243880472757,100.925377336255,877.2637139261561,334.4326030968775,1.0,0.022222222222222223,-0.006695053981105376,0.009811099317307101,183.86013156394176,Mild
111,480.97250922097027,108.5973322175514,892.0868147593487,322.73573109980134,1.0,0.022222222222222223,0.1838103386268707,0.009124309686799618,236.69622345154605,High
112,424.7791117233279,31.17702756978703,508.67988266124206,358.70894110164477,0.0,0.0,0.021904764006329652,0.0310780726352412,160.84789879687742,Normal
113,526.7744016015881,130.99483099604288,932.375795346866,374.48692080799526,3.0,0.06666666666666667,0.047783394785729065,0.007576054247381697,240.0097606000457,High
114,472.0075969799666,48.08075123490112,561.8017410610591,379.3580938671554,0.0,0.0,-0.0018500058255053998,0.020374586265275094,176.8528455866125,Normal
115,487.2667776276202,81.89943450847919,853.8910530199851,351.5258763862096,1.0,0.022222222222222223,0.1249082255981701,0.012062808460987959,220.4443203608653,Mild
116,540.2658904404773,106.27714885992806,1022.4237992386413,420.02178156585734,2.0,0.044444444444444446,-0.007589623621382465,0.009321649676817022,223.03331303376143,High
117,561.2308572300293,129.36769190170097,1023.789221981596,409.2290916887097,2.0,0.044444444444444446,0.12341069812775106,0.007670612138734601,262.3437515203746,High
118,404.9258642797853,87.3129918230489,867.6925170181917,309.40349887470666,1.0,0.022222222222222223,-0.08294701292810562,0.011323362274983066,151.40734231251042,Normal
119,492.99135668179014,131.79220326015383,843.3088789727423,323.8339609618959,0.0,0.0,0.11198775350703406,0.007530562604198195,227.8925763550718,High
120,431.2103048983401,152.03868232541907,937.5901637581273,240.84428025085236,2.0,0.044444444444444446,-0.08229851531351855,0.006534295674825634,181.36246312195897,Mild
121,458.5399875327113,48.28619470515226,573.1272838754634,356.0639847514784,0.0,0.0,0.0029876252111550768,0.02028965729617309,173.15806935496803,Normal
122,584.0952217107525,159.81243795209105,1086.5635439938073,377.7157340894445,4.0,0.08888888888888889,0.029897405115222507,0.006218424474715807,268.14369588760843,High
123,429.0118781870105,72.37122432211179,743.467471691707,320.0701758606504,0.0,0.0,0.029382453874002817,0.013629321430017782,174.12345422078218,Normal
124,378.3418693808437,127.98972471073968,786.2117148679158,200.0,0.0,0.0,0.08104320592339812,0.007752555501940227,180.62572664565985,Normal
125,543.6745127116048,74.63661533287322,931.2836067941191,439.10942243488137,1.0,0.022222222222222223,0.1058192874567859,0.013221109850024972,234.55353521808163,High
126,581.0497999054928,98.00778733122274,1011.9524796331992,416.94449008103936,2.0,0.044444444444444446,0.003235297241891996,0.010100215618944992,237.40532513699546,High
127,520.040949983876,94.64091930660452,961.9231085847804,320.85513778559977,1.0,0.022222222222222223,0.10043284987544962,0.010455775699878123,230.20557674054209,High
128,384.53491044635564,53.87977179236749,680.3503377524853,301.2651842252135,0.0,0.0,-0.007420031451096285,0.018221650115153667,146.57315531409705,Normal
129,488.77223042005517,125.80701587214871,872.8250514517235,323.86168973792854,2.0,0.044444444444444446,0.13562785304884556,0.007885998997155134,238.53649411371447,High
130,434.93749273989255,136.07737178038667,922.7843130686222,238.0986665301415,2.0,0.044444444444444446,-0.06799389769901323,0.007295150082116487,181.5375747531453,Mild
131,407.46196924371327,29.494755408371166,485.63224136264944,314.62294468983623,0.0,0.0,0.05644638156771668,0.03279252404580652,161.27465440093573,Normal
132,507.1854712809989,117.50686473909043,893.2372642236505,278.07894604009164,1.0,0.022222222222222223,0.08673325757111368,0.00843832973053199,228.68272709178942,High
133,481.76438349739215,98.22679080325707,825.4317769843258,316.82851058116364,0.0,0.0,0.02931966218279789,0.010077923430807715,199.03816436146107,Mild
134,416.7430279901771,160.65455635458184,879.0680840767388,200.0,2.0,0.044444444444444446,0.2938951868465525,0.0061860304005693844,253.69162514340684,High
135,456.219149146403,100.94484845713535,808.683369214742,326.30392948308054,0.0,0.0,0.17898634404389033,0.009809225430556887,220.71018312430294,Mild
136,547.4767109964334,116.30138060384256,907.3579925694687,379.7710425999159,3.0,0.06666666666666667,0.05902983137987069,0.008525048851532801,245.8314936090198,High
137,505.7972034712718,113.62306907348325,940.8884146690607,319.4971872488615,2.0,0.044444444444444446,0.017086703394769767,0.00872424729230478,217.7410180511588,Mild
138,478.01135510532237,143.3299360154906,940.5441509789243,260.965556704787,3.0,0.06666666666666667,0.2173565505149951,0.006928569551175248,259.94110172706786,High
139,387.09939723144305,158.88117851263257,923.0420454559309,205.2591172976786,2.0,0.044444444444444446,0.08936541802455242,0.006254644913822597,201.96705615296256,Mild
140,553.4557225668219,74.58757891544053,887.0635951784868,454.0799762490931,1.0,0.022222222222222223,0.07305194567149326,0.013229686865863177,231.4112312059909,High
141,618.5206751083988,101.1413695053968,1055.5725972243408,473.14738237960654,2.0,0.044444444444444446,0.12718599114894533,0.009790352379670839,276.09366578296675,High
142,461.568079243923,53.25574465330864,713.0445402047419,366.30559515018626,0.0,0.0,0.07238672386870083,0.018431227999725144,189.34010867244035,Mild
143,410.43090951303645,27.567676715410958,475.86518329146065,349.09662132458874,0.0,0.0,0.0083734076852128,0.0350045966272275,152.21741904545806,Normal
144,400.2053744667707,73.48637272410785,846.8414247852376,321.4631629205809,0.0,0.0,-0.03412836445949321,0.013425274495563475,151.61780135249805,Normal
145,425.52307384018206,75.25280295189162,868.2822676624908,334.58704689318307,1.0,0.022222222222222223,0.03482720092179579,0.013114272017395954,179.15616121084022,Normal
146,418.77921938793054,154.51215042507488,972.1880901114818,200.0,2.0,0.044444444444444446,0.04349925008741309,0.006430365712689414,202.7895032984159,Mild
147,413.8220732852444,79.49227231694091,855.4833947956062,333.3192388972343,1.0,0.022222222222222223,0.04087365795033854,0.01242355286060838,177.32996976358294,Normal
148,459.32793915221436,165.11624143928748,872.6781565097297,247.55991533958218,1.0,0.022222222222222223,-0.256284246678573,0.006019880966097358,155.23143417182675,Normal
149,404.2578631739377,47.04457548821712,505.88444490264226,298.05096299230274,0.0,0.0,0.07536102062499452,0.020814004283277492,168.32360010793138,Normal
150,477.7001269068606,47.616769201785985,591.9122349472646,384.4795603090821,0.0,0.0,-0.032328450469904624,0.02056903443849708,172.63354662386678,Normal
151,438.77178236955695,181.79114964265315,1019.6546060562076,265.98471304282964,3.0,0.06666666666666667,-0.04827014441091516,0.005470724386574219,202.6972156911585,Mild
152,527.3082094584322,150.23142770414034,1018.6000360073701,297.9479389967354,3.0,0.06666666666666667,-0.06867432624481085,0.006612382195824648,221.71419832085752,Mild
153,430.0016613153957,127.73089571260311,824.5841057164212,260.20718286681404,0.0,0.0,-0.09003527497838512,0.007768142950178332,164.42625039286224,Normal
154,523.8496157210895,31.204269795348107,593.5390191576962,454.3692232864089,0.0,0.0,0.014770794535308706,0.031051783082020057,194.1025918582801,Mild
155,509.196422296413,87.2535928127952,820.561044826075,365.7914828869498,0.0,0.0,-0.02072127942199103,0.011330983454931002,195.88789012254514,Mild
156,405.72992518603013,80.51903789643997,902.3558352626965,320.34963499831423,1.0,0.022222222222222223,-0.07086733960302428,0.012267073137815715,152.40620981306014,Normal
157,597.9790409369068,142.60604589578458,1079.445209258417,409.8079408490185,3.0,0.06666666666666667,-0.06305185867905551,0.006963495121408075,245.66713739938575,High
158,323.1951858775756,57.44717306535029,442.7698002968324,200.0,0.0,0.0,0.07492015650049995,0.01710946736263688,142.46413962358903,Normal
159,441.52474256734365,86.01199236429012,753.983431287807,265.7879732666287,0.0,0.0,0.09466539879505259,0.01149266868655684,194.96973774865333,Mild
160,504.96228630749795,123.60585273569907,963.8862299231424,396.521118175738,3.0,0.06666666666666667,0.14450547357818946,0.008025305216770962,249.87269144052027,High
161,527.553263182923,124.44062442420008,925.6367594728997,379.5049917543343,3.0,0.06666666666666667,-0.04033299200566028,0.007971899092420968,221.02053315227437,Mild
162,471.10788331332634,121.53279388076653,893.6378785736686,280.39884872206164,1.0,0.022222222222222223,-0.06736407992447023,0.008161080542838792,186.24258608940625,Mild
163,475.26860415708336,63.85305618537911,863.7943755288766,398.41222886500805,1.0,0.022222222222222223,-0.014572644837637023,0.015419473789200493,183.83719097824098,Mild
164,532.6484877202103,124.76133738654075,927.9214148924236,380.5437368147009,2.0,0.044444444444444446,0.05953881206903696,0.007951569383572906,238.41395635140506,High
165,417.2037318443864,49.07645407794783,513.420656931331,335.35101880401623,0.0,0.0,-0.0012211749034676022,0.019969465059235695,158.04618468432867,Normal
166,413.90998837953504,27.10976986210359,464.2142330668705,336.760893386252,0.0,0.0,0.03552634632959216,0.035574819890224645,158.75120766428157,Normal
167,464.06795009548733,81.51348774755083,830.7322795154757,370.17922410914525,0.0,0.0,0.008060565503949213,0.012119230774240083,184.41426757109812,Mild
168,531.9148905173795,91.32985081981474,921.1546471149643,402.15029013370383,1.0,0.022222222222222223,0.05382612346754287,0.010830733409843134,224.21234352398952,High
169,502.5515980706319,120.91388309651678,975.441814430721,257.12612609656867,1.0,0.022222222222222223,0.178807703301667,0.008202511269436968,246.3275152036282,High
170,486.60096657173506,103.06085915308121,862.9060660105567,284.07338992813027,1.0,0.022222222222222223,0.0716315447439286,0.009609761135346059,214.8463064816077,Mild
171,579.6162959211223,157.57992863592486,1011.2490163665028,336.6799582798843,4.0,0.08888888888888889,0.24164187558875874,0.006305968281117381,308.36683862690353,High
172,450.6343901128084,141.99443825432792,929.4987291325263,277.18388683609066,2.0,0.044444444444444446,-0.0683969103883835,0.006993278984889006,188.43015291427707,Mild
173,452.5331607587363,97.849151353155,837.9975312220104,292.67313647391893,0.0,0.0,0.16832493432846526,0.010116424737197127,216.5138809695395,Mild
174,523.0742084643988,131.44811014607063,963.1748181743244,300.7867312606481,2.0,0.044444444444444446,-0.023790688143308533,0.007550126603521547,220.06875175928442,Mild
175,589.5966721196689,144.45695251764664,1036.7318472062364,372.5430767897475,4.0,0.08888888888888889,-0.09509836440865016,0.006874886230540829,241.23117826734355,High
176,294.6138017671403,37.43497873905207,370.15469484231164,221.10526713304913,0.0,0.0,0.06924512529497734,0.026017966779410352,126.32260036225756,Normal
177,606.6774919921723,116.04583687435522,1052.6311782552948,502.79565395303774,3.0,0.06666666666666667,0.00891085187242555,0.008543661412523936,256.4640851236676,High
178,452.99068068705105,113.93942740801596,935.0388373711386,271.9006088508959,1.0,0.022222222222222223,0.013936506359803848,0.008700234745821078,194.26334080887705,Mild
179,341.53801575257586,70.48881934939936,762.4490594634254,241.6998718905732,0.0,0.0,0.0761886079469831,0.013988201359327691,152.398231940148,Normal
180,471.9508084106513,70.43760339400629,891.8310967864858,393.67050562215616,1.0,0.022222222222222223,-0.02939073840231742,0.013998229958592108,181.35848055621048,Mild
181,574.4647018702964,137.12817906845518,1082.8845138778356,431.4974310153924,4.0,0.08888888888888889,0.07616005437008286,0.007239652377552941,268.35447907351187,High
182,483.3143160294684,60.6687924792876,692.6158859408193,380.2448631423393,0.0,0.0,-0.006522267205994967,0.016215657219749602,183.02275528893682,Mild
183,454.1202808928488,54.02081801816977,752.0977250561659,395.0403989835715,0.0,0.0,0.03770405180786335,0.018174938796252822,179.9881131786122,Normal
184,456.62701204072306,136.9599975872395,933.7565816478232,259.84618063646286,2.0,0.044444444444444446,-0.06743848520239216,0.007248477946425349,189.4606454594734,Mild
185,456.51705499705366,65.28833962508003,575.9583729265888,311.5833195536681,0.0,0.0,0.13355643280899773,0.015085609409677422,202.81434071703833,Mild
